0	1
content	CAU
and	O
ph	CAU
value	DEF
in	O
vertical	CAU
direction	CAU
the	O
macroscopic	CAU
galvanic	CAU
corrosion	DEF
between	RES
the	O
splash	CAU
zone	CAU
rebar	ELE
and	O
the	O
tidal	CAU
zone	CAU
rebar	ELE
be	O
inhibit	RES
and	O
such	O
understand	O
would	O
provide	O
information	MET
concern	O
the	O
environmental	CAU
condition	CAU
that	O
produce	O
rust	DEF
it	O
be	O
find	O
that	O
rust	DEF
be	O
compose	O
of	O
two	O
layer	ELE
an	O
inner	CAU
one	CAU
compose	O
mainly	RES
of	O
non	RES
stoichiometric	CAU
magnetite	CAU
and	O
probably	O
can	CAU
and	O
al	CAU
substitute	CAU
magnetite	CAU
firmly	RES
adhere	RES
to	O
the	O
substrate	ELE
and	O
an	O
outer	CAU
one	CAU
compose	O
of	O
and	O
iron	CAU
oxyhydroxide	CAU
final	CAU
steel	ELE
corrosion	DEF
product	DEF
the	O
chemical	MET
and	O
mechanical	MET
property	DEF
of	O
steel	ELE
rebar	ELE
and	O
the	O
surround	CAU
concrete	ELE
be	O
investigate	RES
in	O
order	O
to	O
establish	O
the	O
cause	O
of	O
corrosion	DEF
initiation	DEF
which	O
be	O
the	O
drop	DEF
of	O
the	O
concrete	ELE
ph	CAU
due	O
to	O
carbonation	CAU
process	MET
and	O
the	O
loss	DEF
of	O
the	O
study	O
involve	O
tensile	DEF
test	MET
carry	O
out	O
on	O
sd	CAU
tmt	ELE
bar	ELE
corrode	CAU
to	O
different	CAU
level	CAU
range	CAU
from	O
on	O
five	O
different	CAU
rebar	ELE
diameter	CAU
8mmø	O
10mmø	O
12mmø	O
16mmø	O
and	O
20mmø	O
the	O
result	RES
suggest	O
well	RES
characteristic	DEF
performance	DEF
of	O
sd	CAU
tmt	ELE
steel	ELE
bar	ELE
over	O
conventional	MET
hot	CAU
roll	CAU
rebar	ELE
in	O
mechanical	MET
behaviour	DEF
critical	CAU
aspect	O
correlation	RES
predict	RES
the	O
reduction	RES
of	O
mechanical	MET
property	DEF
of	O
corrode	CAU
tmt	ELE
bar	ELE
residual	DEF
capacity	DEF
concern	O
corrosion	DEF
percentage	CAU
have	O
be	O
suggest	O
the	O
ingress	DEF
of	O
mci	CAU
in	O
mortar	ELE
increase	RES
the	O
resistance	DEF
on	O
general	CAU
corrosion	DEF
much	O
more	RES
than	RES
localize	CAU
corrosion	DEF
this	O
increase	RES
be	O
mainly	RES
attribute	O
to	O
the	O
seal	DEF
effect	RES
on	O
mortar	ELE
pore	ELE
pore	ELE
block	DEF
effect	RES
rather	RES
than	RES
on	O
chemical	CAU
absorption	DEF
furthermore	O
ray	MET
photoelectron	MET
spectroscopy	MET
xps	MET
be	O
use	O
to	O
research	O
the	O
composition	DEF
of	O
passivation	DEF
film	ELE
on	O
the	O
surface	ELE
of	O
rebar	ELE
the	O
research	O
result	RES
show	O
that	O
the	O
corrosion	DEF
of	O
steel	ELE
bar	ELE
in	O
specimen	ELE
with	RES
compound	CAU
rust	DEF
inhibitor	CAU
assembly	MET
unit	MET
of	O
na2moo4	CAU
and	O
benzotriazole	CAU
bta	CAU
be	O
the	O
good	RES
however	O
steel	ELE
bar	ELE
reinforce	ELE
concrete	ELE
with	RES
anode	CAU
rust	CAU
inhibitor	CAU
behave	RES
the	O
bad	RES
corrosion	DEF
resistance	DEF
the	O
iron	CAU
oxide	CAU
of	O
passivation	DEF
film	ELE
on	O
the	O
surface	ELE
of	O
steel	ELE
bar	ELE
in	O
specimen	ELE
with	RES
na2cro4	CAU
be	O
the	O
high	RES
while	O
iron	ELE
concern	O
corrosion	DEF
monitor	MET
use	O
electrical	MET
method	MET
the	O
half	MET
cell	CAU
potential	DEF
technique	MET
with	RES
potential	DEF
mapping	MET
be	O
accurate	RES
for	O
locate	CAU
area	CAU
with	RES
high	CAU
corrosion	DEF
risk	DEF
recent	O
development	O
in	O
the	O
measurement	DEF
of	O
concrete	ELE
resistivity	DEF
have	O
show	O
that	O
the	O
use	O
of	O
electrical	MET
resistivity	DEF
tomography	MET
allow	O
to	O
consider	O
appropriately	O
the	O
inherent	O
heterogeneity	DEF
of	O
concrete	ELE
and	O
provide	O
more	RES
insight	O
on	O
transport	DEF
phenomenon	DEF
water	CAU
and	O
salt	CAU
ingress	CAU
in	O
the	O
material	ELE
nevertheless	O
during	O
the	O
corrosion	DEF
propagation	DEF
stage	MET
the	O
polarization	DEF
resistance	DEF
remain	O
the	O
most	O
important	O
parameter	CAU
to	O
be	O
determine	O
as	O
it	O
provide	O
quantitative	MET
information	MET
of	O
the	O
corrosion	DEF
rate	DEF
if	O
conventional	MET
three	MET
electrode	MET
configuration	MET
the	O
corrosion	DEF
of	O
vertical	CAU
leg	ELE
of	O
stirrup	ELE
which	O
be	O
slight	RES
be	O
not	RES
impact	RES
by	O
the	O
load	CAU
induce	CAU
crack	DEF
in	O
the	O
present	O
study	O
it	O
be	O
difficult	O
to	O
find	O
the	O
correlation	RES
of	O
corrosion	DEF
degree	DEF
between	RES
stirrup	ELE
and	O
the	O
main	CAU
reinforce	ELE
steel	ELE
in	O
the	O
reinforce	ELE
concrete	ELE
beam	ELE
the	O
corrosion	DEF
behavior	DEF
of	O
the	O
intersection	DEF
between	RES
stirrup	ELE
and	O
main	ELE
bar	ELE
be	O
control	RES
by	O
the	O
interfacial	CAU
condition	CAU
between	RES
they	O
cathodic	CAU
protection	DEF
occur	RES
at	O
the	O
end	ELE
of	O
the	O
top	CAU
cast	CAU
side	ELE
and	O
the	O
mid	CAU
span	CAU
of	O
bottom	CAU
cast	CAU
side	ELE
of	O
reinforce	ELE
concrete	ELE
beam	ELE
when	O
the	O
compressive	DEF
rebar	ELE
and	O
tensile	DEF
rebar	ELE
be	O
at	O
high	CAU
frequency	CAU
the	O
impedance	DEF
merely	O
indicate	O
the	O
rebar	ELE
depth	CAU
the	O
impedance	DEF
approach	O
constant	CAU
small	CAU
value	DEF
across	O
the	O
entire	CAU
frequency	CAU
range	CAU
with	RES
either	RES
sufficient	RES
corrosion	DEF
over	O
wt	O
or	O
an	O
insufficient	RES
corrode	CAU
rebar	ELE
depth	CAU
mm	O
from	O
the	O
surface	ELE
an	O
electrical	MET
model	MET
be	O
also	O
propose	O
to	O
elaborate	O
these	O
impedance	DEF
behavior	DEF
the	O
equivalent	CAU
stiffness	DEF
parameter	CAU
extract	O
from	O
the	O
frequency	DEF
response	DEF
of	O
the	O
admittance	DEF
signature	DEF
of	O
the	O
pzt	CAU
patch	ELE
be	O
find	O
to	O
increase	RES
with	RES
penetration	DEF
of	O
carbon	CAU
dioxide	CAU
inside	O
the	O
surface	ELE
and	O
the	O
consequent	CAU
carbonation	DEF
an	O
observation	O
that	O
be	O
correlate	RES
with	RES
phenolphthalein	CAU
stain	CAU
after	RES
the	O
onset	O
of	O
rebar	ELE
corrosion	CAU
the	O
equivalent	CAU
stiffness	DEF
parameter	CAU
exhibit	O
reduction	RES
in	O
magnitude	DEF
over	O
time	CAU
provide	O
clear	O
indication	O
of	O
the	O
occurrence	DEF
of	O
corrosion	DEF
and	O
the	O
result	RES
be	O
correlate	RES
with	RES
scan	MET
electron	MET
microscope	MET
image	MET
and	O
raman	MET
spectroscopy	MET
measurement	MET
the	O
average	CAU
rate	DEF
of	O
corrosion	DEF
be	O
determine	O
use	O
the	O
equivalent	CAU
mass	DEF
parameter	CAU
the	O
the	O
information	MET
collect	O
suggest	O
that	O
fa	CAU
mortar	ELE
afford	O
lower	RES
corrosion	DEF
protection	DEF
to	O
the	O
rebar	ELE
and	O
the	O
reason	O
be	O
investigate	RES
by	O
microstructural	MET
physical	MET
mechanical	MET
and	O
chemical	MET
analysis	MET
of	O
the	O
mortar	ELE
fa	CAU
mortar	ELE
be	O
find	O
to	O
undergo	O
fast	CAU
carbonation	DEF
so	O
that	O
depassivation	DEF
of	O
the	O
rebar	ELE
occur	RES
concurrently	RES
in	O
spite	O
of	O
limit	RES
total	CAU
chloride	CAU
content	CAU
inside	O
these	O
mortar	ELE
ref	ELE
mortar	ELE
be	O
much	O
less	RES
susceptible	RES
to	O
carbonation	DEF
and	O
rebar	ELE
corrosion	DEF
start	O
when	O
sufficiently	O
high	CAU
chloride	CAU
concentration	DEF
be	O
build	RES
up	O
the	O
corrosion	DEF
performance	DEF
have	O
be	O
evaluate	RES
in	O
term	O
of	O
current	CAU
flow	DEF
half	CAU
cell	CAU
potential	DEF
actual	CAU
rebar	ELE
mass	DEF
loss	DEF
reduction	RES
in	O
diameter	CAU
etc	O
the	O
structural	MET
performance	DEF
have	O
be	O
assess	RES
and	O
compare	RES
in	O
term	O
of	O
load	DEF
deflection	DEF
behaviour	DEF
1st	CAU
flexure	DEF
diagonal	CAU
crack	DEF
load	DEF
ultimate	DEF
failure	DEF
load	DEF
post	CAU
crack	DEF
shear	DEF
resistance	DEF
ductility	DEF
and	O
energy	DEF
absorption	DEF
capacity	DEF
failure	DEF
load	DEF
and	O
failure	DEF
mode	MET
composite	ELE
beam	ELE
with	RES
ecc	ELE
cover	ELE
exhibit	O
superior	RES
corrosion	DEF
resistance	DEF
and	O
post	DEF
corrosion	CAU
structural	MET
performance	DEF
as	O
compare	RES
to	O
full	MET
depth	CAU
scc	ELE
or	O
lwscc	ELE
counterpart	ELE
the	O
performance	DEF
of	O
ecc	ELE
wrap	ELE
composite	ELE
beam	ELE
have	O
be	O
find	O
to	O
be	O
well	RES
than	RES
those	O
the	O
mixture	CAU
with	RES
lower	RES
compressive	DEF
strength	DEF
and	O
mineral	CAU
admixture	CAU
demonstrate	O
the	O
high	RES
corrosion	DEF
resistance	DEF
by	O
maintain	RES
and	O
protect	DEF
structure	ELE
or	O
by	O
increase	RES
the	O
cure	DEF
duration	CAU
from	O
to	O
3months	O
it	O
be	O
possible	RES
to	O
increase	RES
the	O
time	CAU
before	O
structural	MET
corrosion	DEF
by	O
time	RES
when	O
crack	DEF
width	CAU
be	O
increase	RES
by	O
about	O
1mm	O
which	O
reflect	O
corrosion	DEF
in	O
rebar	ELE
compressive	DEF
strength	DEF
drop	RES
by	O
about	O
even	O
after	RES
the	O
dss	MET
be	O
expose	RES
to	O
°c	O
for	O
week	O
its	O
ductility	DEF
as	O
indicate	O
by	O
fracture	DEF
strain	DEF
be	O
still	O
comparable	RES
to	O
that	O
of	O
the	O
unanneale	CAU
rebar	ELE
steel	ELE
the	O
present	O
datum	MET
show	O
that	O
after	RES
short	CAU
term	CAU
exposure	CAU
to	O
temperature	CAU
under	O
°c	O
the	O
ductility	DEF
and	O
retention	DEF
of	O
strength	DEF
of	O
the	O
dss	MET
be	O
well	RES
than	RES
those	O
of	O
the	O
the	O
rebar	ELE
steel	ELE
the	O
corrosion	DEF
performance	DEF
of	O
the	O
dss	MET
both	RES
in	O
nacl	CAU
and	O
in	O
nacl	CAU
can	CAU
oh	CAU
be	O
also	O
well	RES
than	RES
that	O
of	O
the	O
unanneale	CAU
re	ELE
new	O
empirical	MET
relationship	DEF
and	O
probabilistic	MET
distribution	DEF
of	O
the	O
optimize	MET
model	MET
parameter	CAU
such	O
as	O
post	CAU
yield	CAU
harden	DEF
ratio	CAU
isotropic	CAU
harden	DEF
in	O
compression	DEF
and	O
tension	DEF
plus	O
initial	CAU
curvature	DEF
be	O
present	O
finally	O
utilize	O
both	RES
the	O
ga	MET
base	MET
and	O
bayesian	MET
base	MET
calibration	O
an	O
improvement	RES
of	O
an	O
exist	O
analytical	MET
model	MET
for	O
inelastic	CAU
buckle	DEF
of	O
smooth	CAU
steel	ELE
rebar	ELE
be	O
propose	O
such	O
analytical	MET
model	MET
can	O
be	O
efficient	O
and	O
reliable	O
for	O
future	O
build	MET
code	MET
and	O
assessment	DEF
guideline	MET
for	O
exist	O
building	ELE
alternatively	O
the	O
steel	ELE
rebar	ELE
expose	RES
to	O
inhibitor	CAU
add	RES
cpnc	CAU
solution	CAU
show	O
high	RES
in	O
rf	DEF
rct	DEF
value	DEF
low	RES
corrosion	DEF
current	DEF
density	DEF
icorr	DEF
nobler	DEF
ocp	DEF
and	O
cluster	DEF
like	CAU
morphology	DEF
of	O
the	O
passive	CAU
film	ELE
it	O
be	O
attribute	O
to	O
the	O
adsorption	DEF
of	O
tea	CAU
molecule	CAU
on	O
the	O
rebar	ELE
surface	ELE
by	O
donate	RES
lone	CAU
pair	CAU
of	O
electron	CAU
from	O
atom	CAU
while	O
po43−	CAU
ion	CAU
from	O
shmp	CAU
transform	RES
the	O
fe	CAU
oh	CAU
into	O
fepo4	CAU
the	O
corrosion	DEF
inhibition	DEF
efficiency	DEF
of	O
the	O
inhibitor	CAU
contain	CAU
sample	ELE
be	O
increase	RES
with	RES
exposure	CAU
period	CAU
and	O
the	O
maximum	CAU
be	O
find	O
to	O
be	O
by	O
first	CAU
type	CAU
conventional	CAU
consist	O
of	O
beam	ELE
and	O
column	ELE
reinforce	ELE
with	RES
fe500	ELE
steel	ELE
rebar	ELE
and	O
stirrup	ELE
tie	ELE
while	O
both	RES
second	CAU
total	MET
frp	CAU
and	O
third	CAU
hybrid	MET
type	CAU
of	O
beam	ELE
and	O
column	ELE
be	O
reinforce	ELE
with	RES
novel	CAU
wpgfrp	ELE
rebar	ELE
however	O
differ	RES
in	O
the	O
material	ELE
of	O
their	O
stirrup	ELE
tie	ELE
wpgfrp	ELE
stirrup	ELE
tie	ELE
be	O
use	O
in	O
second	CAU
type	CAU
of	O
member	ELE
while	O
fe500	ELE
steel	ELE
stirrup	ELE
tie	ELE
be	O
provide	O
in	O
third	CAU
type	CAU
result	RES
indicate	O
that	O
the	O
performance	DEF
of	O
hybrid	ELE
member	ELE
be	O
superior	RES
to	O
that	O
of	O
conventional	CAU
and	O
total	CAU
frp	CAU
member	ELE
in	O
in	O
the	O
present	O
paper	O
investigation	DEF
be	O
carry	O
out	O
to	O
study	O
the	O
corrosion	DEF
behavior	DEF
of	O
unprotecte	CAU
low	CAU
carbon	CAU
rib	CAU
reinforce	ELE
steel	ELE
expose	RES
to	O
different	CAU
concentration	CAU
of	O
h2so4	CAU
solution	CAU
the	O
rib	CAU
steel	ELE
bar	ELE
be	O
of	O
size	CAU
ø12	O
ø14	O
ø16	O
and	O
bent	CAU
at	O
angle	CAU
of	O
angle	CAU
of	O
0°	O
45°	O
90°	O
and	O
135°	O
the	O
weight	DEF
loss	DEF
method	MET
be	O
use	O
for	O
the	O
estimation	O
of	O
the	O
corrosion	DEF
the	O
result	RES
show	O
that	O
the	O
corrosion	DEF
rate	DEF
and	O
cross	ELE
section	ELE
loss	DEF
of	O
steel	ELE
bar	ELE
increase	RES
with	RES
increase	RES
acid	CAU
concentration	DEF
from	O
5m	O
to	O
5m	O
on	O
the	O
other	O
hand	O
however	O
this	O
trend	O
be	O
reverse	RES
at	O
wt	O
fa	CAU
the	O
tensile	DEF
behaviour	DEF
of	O
316l	MET
and	O
304l	MET
rebar	ELE
after	RES
of	O
salt	CAU
spray	CAU
be	O
not	RES
significantly	RES
affect	RES
by	O
the	O
fly	CAU
ash	CAU
presence	CAU
316l	MET
and	O
304l	MET
embed	CAU
rebar	ELE
perform	O
similarly	RES
on	O
tensile	DEF
test	MET
after	RES
salt	CAU
spray	CAU
the	O
model	MET
result	RES
predict	RES
the	O
require	RES
development	DEF
length	CAU
at	O
the	O
end	O
of	O
the	O
service	MET
life	MET
of	O
70years	O
to	O
be	O
more	RES
than	RES
twice	RES
that	O
obtain	RES
from	O
conventional	MET
reinforce	ELE
concrete	ELE
design	MET
the	O
propose	O
durability	DEF
design	MET
procedure	MET
be	O
illustrate	O
with	RES
the	O
help	O
of	O
detail	O
design	MET
example	O
analysis	MET
result	RES
show	O
that	O
because	O
of	O
corrosion	CAU
the	O
flexural	DEF
and	O
shear	DEF
strength	DEF
decrease	RES
by	O
about	O
and	O
respectively	O
after	RES
the	O
service	CAU
life	MET
of	O
70years	O
as	O
result	O
of	O
the	O
more	RES
compact	CAU
structure	ELE
mechanical	MET
strength	DEF
recover	RES
to	O
mpa	O
almost	O
of	O
the	O
initial	CAU
amount	CAU
by	O
the	O
end	O
of	O
the	O
heal	DEF
period	CAU
chloride	CAU
permeability	DEF
of	O
the	O
sample	ELE
with	RES
microcapsule	CAU
improve	RES
by	O
nearly	O
compare	RES
to	O
the	O
blank	CAU
one	CAU
eds	MET
confirm	RES
the	O
presence	O
of	O
the	O
pore	ELE
block	DEF
product	DEF
among	O
the	O
crack	DEF
finally	O
the	O
matrix	ELE
porosity	DEF
and	O
pbp	DEF
distribution	DEF
be	O
investigate	RES
by	O
the	O
ct	MET
pbp	CAU
volume	CAU
fraction	CAU
of	O
crack	CAU
sample	ELE
be	O
multiply	RES
by	O
almost	O
which	O
confirm	O
the	O
successful	RES
release	DEF
of	O
heal	DEF
agent	CAU
as	O
result	O
pore	ELE
additionally	O
in	O
the	O
same	CAU
environment	CAU
the	O
constant	CAU
current	CAU
accelerate	CAU
corrosion	DEF
test	MET
be	O
carry	O
out	O
the	O
result	RES
show	O
that	O
the	O
stirrup	ELE
mode	MET
have	O
an	O
important	O
influence	RES
on	O
the	O
distribution	DEF
of	O
corrosion	DEF
crack	DEF
the	O
damage	DEF
of	O
concrete	ELE
cover	ELE
and	O
characteristic	DEF
of	O
rebar	ELE
corrosion	DEF
in	O
addition	O
different	CAU
stirrup	ELE
mode	MET
may	O
have	O
great	O
influence	RES
on	O
the	O
resistance	DEF
performance	DEF
of	O
corrode	CAU
beam	ELE
then	O
thespecimen	MET
be	O
immerse	CAU
in	O
chloride	CAU
cl−	CAU
contaminate	CAU
simulate	RES
concrete	ELE
pore	ELE
solution	CAU
denote	O
as	O
scps	CAU
then	O
the	O
cpptest	MET
be	O
do	O
after	RES
incremental	RES
addition	DEF
of	O
cl−	CAU
in	O
scps	CAU
to	O
identify	O
the	O
cl−	DEF
threshold	DEF
clth	DEF
of	O
tm	CAU
and	O
fp	CAU
the	O
fp	DEF
exhibit	O
about	O
less	RES
clth	DEF
than	RES
tm	CAU
an	O
analytical	MET
case	MET
study	O
show	O
that	O
the	O
use	O
of	O
such	O
qst	CAU
steel	ELE
rebar	ELE
with	RES
inadequate	RES
cspd	CAU
can	O
result	RES
in	O
about	O
reduction	RES
in	O
service	DEF
life	MET
then	O
bend	DEF
test	MET
be	O
conduct	O
on	O
however	O
they	O
be	O
much	O
more	RES
expensive	RES
than	RES
steel	ELE
rebar	ELE
this	O
paper	O
propose	O
the	O
combine	RES
use	O
of	O
ss	CAU
and	O
gfrp	ELE
rebar	ELE
to	O
achieve	RES
ductile	DEF
and	O
corrosion	DEF
free	CAU
element	ELE
the	O
first	CAU
challenge	O
for	O
such	O
proposal	O
relate	O
to	O
design	O
ss	ELE
gfrp	ELE
reinforce	ELE
concrete	ELE
frame	ELE
with	RES
adequate	RES
lateral	DEF
performance	DEF
in	O
term	O
of	O
initial	CAU
stiffness	DEF
ductility	DEF
and	O
strength	DEF
design	MET
equation	MET
which	O
be	O
base	O
on	O
comprehensive	O
parametric	MET
study	O
be	O
develop	RES
to	O
allow	O
design	O
such	O
frame	ELE
six	CAU
storey	O
concrete	ELE
frame	ELE
be	O
then	O
design	O
use	O
the	O
propose	O
equation	MET
and	O
its	O
lateral	DEF
performance	DEF
be	O
examine	O
use	O
pushover	MET
analysis	MET
two	O
of	O
the	O
seven	O
reinforce	ELE
bar	ELE
be	O
instrument	MET
in	O
the	O
vicinity	CAU
of	O
the	O
crack	DEF
extensive	DEF
corrosion	DEF
be	O
find	O
in	O
the	O
interior	CAU
of	O
all	O
instrument	MET
part	ELE
of	O
these	O
bar	ELE
this	O
may	O
explain	O
the	O
monitor	MET
datum	MET
despite	O
the	O
lack	RES
of	O
corrosion	DEF
on	O
the	O
exterior	CAU
surface	ELE
of	O
the	O
two	O
instrument	MET
rebar	ELE
however	O
with	RES
no	RES
other	CAU
weakness	DEF
the	O
remain	CAU
conventional	MET
rebar	ELE
show	O
no	RES
impact	DEF
from	O
the	O
crack	DEF
corrosion	DEF
rate	DEF
follow	O
parameter	MET
weibull	CAU
distribution	DEF
with	RES
the	O
time	CAU
parameter	CAU
implicitly	O
relate	O
to	O
the	O
initial	CAU
corrosion	DEF
time	CAU
the	O
first	CAU
derivative	DEF
of	O
the	O
model	MET
icorr	DEF
curve	DEF
which	O
can	O
be	O
regard	O
as	O
the	O
rebar	ELE
depassivation	DEF
rate	DEF
be	O
find	O
to	O
first	CAU
increase	RES
and	O
then	O
decrease	RES
base	O
on	O
the	O
corrosion	DEF
rate	DEF
and	O
depassivation	DEF
rate	DEF
the	O
corrosion	DEF
initiation	DEF
phase	MET
can	O
be	O
far	O
divide	O
into	O
pit	DEF
nucleation	DEF
metastable	CAU
pit	DEF
growth	DEF
and	O
stable	CAU
pit	DEF
growth	DEF
phase	MET
mip	MET
test	MET
demonstrate	O
that	O
add	RES
metakaolin	CAU
decrease	RES
the	O
effective	DEF
porosity	DEF
thus	O
impede	RES
the	O
chloride	CAU
penetration	DEF
simple	O
yet	O
practical	O
macro	MET
scale	MET
finite	MET
element	MET
model	MET
be	O
prepare	O
which	O
include	O
the	O
concrete	ELE
damage	DEF
model	MET
reduction	RES
in	O
reinforcement	ELE
diameter	CAU
and	O
volumetric	DEF
change	DEF
in	O
the	O
rust	DEF
global	CAU
numerical	MET
response	DEF
show	O
satisfactory	O
correlation	RES
with	RES
experiment	MET
while	O
the	O
difference	DEF
in	O
damage	DEF
pattern	DEF
can	O
be	O
attribute	O
to	O
the	O
heterogeneous	CAU
deterioration	DEF
in	O
concrete	ELE
and	O
rebar	ELE
subsequently	O
large	O
number	O
of	O
parametric	MET
and	O
stochastic	MET
simulation	MET
be	O
perform	O
assume	O
different	CAU
degree	DEF
of	O
corrosion	DEF
for	O
rebar	ELE
various	O
arrangement	DEF
non	RES
uniform	CAU
corrosion	DEF
homogeneous	CAU
and	O
heterogeneous	CAU
concrete	ELE
deterioration	DEF
result	RES
indicate	O
that	O
rebar	ELE
thereafter	O
time	CAU
dependent	CAU
corrosion	DEF
rate	DEF
around	O
the	O
circumferential	CAU
surface	ELE
of	O
steel	ELE
bar	ELE
be	O
obtain	RES
through	O
electrochemical	MET
theory	MET
which	O
make	O
it	O
possible	RES
to	O
describe	O
cross	ELE
sectional	CAU
corrosion	DEF
profile	DEF
show	O
the	O
timeline	CAU
of	O
damage	DEF
case	CAU
study	O
be	O
develop	RES
to	O
demonstrate	RES
the	O
analysis	MET
procedure	MET
of	O
the	O
propose	O
time	CAU
dependent	CAU
non	CAU
uniform	CAU
corrosion	DEF
model	MET
and	O
to	O
present	O
the	O
difference	DEF
in	O
the	O
corrosion	DEF
process	MET
between	RES
the	O
side	CAU
locate	CAU
rebar	ELE
and	O
corner	CAU
locate	CAU
rebar	ELE
then	O
the	O
derive	MET
model	MET
can	O
be	O
partially	O
verify	O
with	RES
experimental	MET
result	RES
in	O
this	O
research	O
the	O
simulation	MET
result	RES
with	RES
the	O
verify	O
model	MET
indicate	O
that	O
the	O
corrosion	DEF
of	O
side	CAU
locate	CAU
compare	RES
with	RES
corrode	CAU
reinforcement	ELE
unexpose	RES
to	O
high	CAU
temperature	CAU
the	O
load	DEF
capacity	DEF
of	O
rebar	ELE
expose	CAU
to	O
high	CAU
temperature	CAU
decrease	RES
significantly	RES
which	O
be	O
more	RES
prominent	O
when	O
the	O
temperature	CAU
be	O
above	O
°c	O
moreover	O
after	RES
experience	O
high	CAU
temperature	CAU
the	O
degradation	DEF
rate	DEF
for	O
the	O
load	DEF
capacity	DEF
of	O
the	O
corrode	CAU
hot	CAU
roll	CAU
rib	CAU
bar	ELE
be	O
high	RES
than	RES
that	O
of	O
the	O
corrode	CAU
hot	CAU
roll	CAU
plain	ELE
bar	ELE
compare	O
with	RES
ultimate	DEF
load	DEF
and	O
strain	DEF
the	O
energy	DEF
absorption	DEF
capacity	DEF
drop	RES
more	RES
severely	RES
with	RES
increase	RES
corrosion	DEF
degree	DEF
regard	O
the	O
yield	DEF
and	O
ultimate	DEF
strength	DEF
base	O
on	O
the	O
mean	CAU
cross	ELE
sectional	CAU
area	CAU
corrosion	DEF
accelerate	RES
the	O
strength	DEF
degradation	DEF
of	O
corrosion	DEF
rate	DEF
and	O
corrosion	DEF
damage	DEF
be	O
find	O
to	O
increase	RES
with	RES
the	O
presence	O
of	O
the	O
transverse	CAU
crack	DEF
and	O
be	O
far	O
aggravate	RES
by	O
the	O
interfacial	CAU
disturbance	DEF
the	O
inclusion	DEF
of	O
hybrid	ELE
fiber	ELE
in	O
concrete	ELE
reduce	RES
the	O
corrosion	DEF
activity	DEF
and	O
mass	DEF
loss	DEF
of	O
the	O
steel	ELE
reinforce	ELE
bar	ELE
and	O
limit	RES
the	O
propagation	DEF
and	O
open	DEF
of	O
the	O
corrosion	DEF
induce	CAU
split	DEF
crack	DEF
as	O
an	O
example	O
statistical	MET
analysis	MET
result	RES
show	O
that	O
five	O
scan	MET
be	O
need	RES
overthe	O
same	CAU
path	CAU
of	O
every	O
rebar	ELE
to	O
ensure	O
significance	DEF
level	DEF
of	O
less	RES
than	RES
and	O
power	DEF
of	O
great	RES
than	RES
the	O
record	MET
datum	MET
set	MET
be	O
then	O
interpret	O
use	O
datum	MET
process	MET
approach	O
base	O
on	O
three	O
feature	O
the	O
power	DEF
of	O
the	O
magnetic	DEF
flux	DEF
density	DEF
derivative	DEF
thedominant	MET
frequency	MET
analysis	MET
and	O
the	O
standard	MET
deviation	DEF
of	O
the	O
datum	MET
among	O
these	O
three	O
datum	MET
process	MET
approach	O
the	O
method	MET
base	O
on	O
the	O
standard	MET
deviation	DEF
of	O
the	O
datum	MET
be	O
demonstrate	O
to	O
be	O
the	O
most	O
reliable	O
as	O
result	O
good	RES
correspondence	DEF
be	O
observe	O
between	RES
these	O
magnetic	MET
datum	MET
set	MET
this	O
nondestructive	CAU
evaluation	DEF
method	MET
be	O
capable	O
of	O
obtain	RES
the	O
volume	CAU
of	O
corrode	CAU
steel	ELE
by	O
measure	O
the	O
bulge	DEF
of	O
the	O
cover	ELE
surface	ELE
and	O
or	O
the	O
crack	DEF
open	DEF
this	O
model	MET
have	O
be	O
verify	O
by	O
compare	RES
the	O
analytical	MET
result	RES
with	RES
the	O
numerical	MET
result	RES
use	O
the	O
verify	O
analytical	MET
model	MET
the	O
effect	RES
of	O
the	O
tensile	DEF
strength	DEF
of	O
concrete	ELE
cover	ELE
thickness	CAU
rebar	ELE
diameter	CAU
and	O
diagonal	CAU
crack	DEF
angle	CAU
on	O
the	O
bulge	DEF
of	O
the	O
cover	ELE
surface	ELE
and	O
crack	DEF
open	DEF
be	O
study	O
which	O
provide	O
useful	O
information	MET
for	O
the	O
design	MET
and	O
prediction	DEF
of	O
the	O
service	DEF
life	DEF
and	O
crack	DEF
width	CAU
in	O
reinforce	ELE
concrete	ELE
structure	ELE
compute	O
value	DEF
show	O
an	O
average	CAU
difference	DEF
of	O
about	O
from	O
experiment	MET
with	RES
great	RES
accuracy	DEF
at	O
flexural	DEF
strength	DEF
below	O
kn	O
while	O
the	O
two	O
nonlinear	CAU
model	MET
fit	O
well	RES
with	RES
the	O
experiment	MET
they	O
overestimated	RES
many	O
of	O
the	O
